transaction_id,user_id,receiver_id,receiver_type,amount,timestamp,date,hour_of_day,day_of_week,is_weekend,is_night_transaction,time_since_last_txn_min,transaction_type,payment_app,device_type,status,user_city_tier,user_kyc_status,user_avg_monthly_txn,user_avg_txn_value,user_loyalty_score,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score,is_fraud,recurring_payment_flag,balance_after_transaction,transaction_frequency_score
TXN0015136,USR01062,MRC0157,Merchant,38.33,2024-03-28 22:24:57,2024-03-28,22,Thursday,0,1,37170.88,Recharge,BHIM,Android,Success,Tier 3,Verified,12,156.99,0.269,0,0,0,0.0,0.7558,0,0,52643.81,0.24
TXN0010364,USR01048,USR00376,User,75.87,2024-03-28 22:54:17,2024-03-28,22,Thursday,0,1,-188705.58,P2P,PhonePe,Web,Success,Tier 3,Verified,13,115.79,0.268,0,0,0,0.0,0.3448,0,0,37560.89,0.26
TXN0002411,USR00920,USR01150,User,349.94,2024-03-28 23:06:07,2024-03-28,23,Thursday,0,1,,P2P,PhonePe,Android,Pending,Tier 2,Verified,12,513.41,0.171,0,0,0,1.0,0.3184,0,0,53434.13,0.24
TXN0018758,USR01558,MRC0149,Merchant,607.32,2024-03-28 23:22:44,2024-03-28,23,Thursday,0,1,-173470.45,P2M,Paytm,Web,Failed,Tier 1,Verified,50,1075.28,0.837,0,0,0,0.0,0.4352,0,0,22940.35,1.0
TXN0004032,USR01510,MRC0210,Merchant,1930.65,2024-03-28 23:53:04,2024-03-28,23,Thursday,0,1,116432.72,P2M,Paytm,iOS,Success,Tier 2,Verified,40,1348.7,0.645,0,0,0,0.0,0.4315,0,0,60605.66,0.8
TXN0001565,USR01683,MRC0117,Merchant,982.9,2024-03-29 00:25:47,2024-03-29,0,Friday,0,1,-312336.27,Bill Payment,Amazon Pay,Android,Success,Tier 1,Verified,31,923.23,0.707,0,0,1,1.0,0.0646,0,1,28083.28,0.62
TXN0004318,USR01179,MRC0362,Merchant,449.96,2024-03-29 00:56:40,2024-03-29,0,Friday,0,1,-103858.9,Bill Payment,GPay,Android,Success,Tier 2,Not Verified,19,213.03,0.146,0,0,0,0.0,1.1122,0,1,55683.96,0.38
TXN0011398,USR01884,MRC0067,Merchant,189.11,2024-03-29 01:18:41,2024-03-29,1,Friday,0,1,-115614.73,P2M,Paytm,Android,Success,Tier 2,Verified,29,228.93,0.962,0,0,0,0.0,0.1739,0,0,53361.01,0.58
TXN0010066,USR01946,MRC0354,Merchant,457.09,2024-03-29 01:34:09,2024-03-29,1,Friday,0,1,-228055.5,Bill Payment,Paytm,Android,Success,Tier 3,Verified,19,534.47,0.4,0,0,0,0.0,0.1448,0,1,13619.34,0.38
TXN0016681,USR01564,USR01645,User,694.78,2024-03-29 01:49:48,2024-03-29,1,Friday,0,1,-83732.97,P2P,PhonePe,Android,Success,Tier 2,Verified,25,269.06,0.681,0,0,3,3.0,1.5822,0,0,19151.79,0.5
TXN0005508,USR01168,USR01257,User,125.4,2024-03-29 01:51:36,2024-03-29,1,Friday,0,1,9212.98,P2P,PhonePe,iOS,Success,Tier 2,Verified,33,338.16,0.482,0,0,1,0.0,0.6292,0,0,74518.14,0.66
TXN0016670,USR01346,MRC0156,Merchant,339.82,2024-03-29 01:52:37,2024-03-29,1,Friday,0,1,-118943.05,P2M,GPay,Android,Pending,Tier 2,Verified,29,384.38,0.744,0,0,0,2.0,0.1159,0,0,41114.44,0.58
TXN0013388,USR00087,MRC0192,Merchant,349.3,2024-03-29 02:20:39,2024-03-29,2,Friday,0,1,-263809.42,Recharge,PhonePe,iOS,Success,Tier 1,Verified,33,612.86,0.622,0,0,0,0.0,0.43,0,0,79701.84,0.66
TXN0008064,USR00493,MRC0208,Merchant,331.39,2024-03-29 02:25:50,2024-03-29,2,Friday,0,1,-377113.17,P2M,PhonePe,Android,Success,Tier 1,Verified,33,401.18,0.599,0,0,0,0.0,0.174,0,0,9758.25,0.66
TXN0015644,USR00807,USR00014,User,229.94,2024-03-29 03:57:40,2024-03-29,3,Friday,0,1,-391026.87,P2P,PhonePe,iOS,Success,Tier 2,Verified,22,319.66,0.142,0,0,3,2.0,0.2807,0,0,1388.2,0.44
TXN0014313,USR00376,USR00575,User,2214.12,2024-03-29 05:13:53,2024-03-29,5,Friday,0,1,-162873.9,P2P,BHIM,Web,Success,Tier 1,Not Verified,36,1878.11,0.135,1,1,0,0.0,0.1789,1,0,9061.51,0.72
TXN0009101,USR01964,USR00743,User,608.73,2024-03-29 05:23:46,2024-03-29,5,Friday,0,1,84348.95,P2P,Amazon Pay,Android,Success,Tier 2,Verified,25,715.54,0.734,0,0,0,0.0,0.1493,0,0,75617.87,0.5
TXN0015493,USR00039,MRC0079,Merchant,721.16,2024-03-29 05:52:22,2024-03-29,5,Friday,0,1,-234048.0,P2M,Paytm,Android,Success,Tier 3,Verified,30,936.94,0.693,0,0,1,0.0,0.2303,0,0,10189.05,0.6
TXN0008472,USR00321,USR00653,User,486.02,2024-03-29 06:24:27,2024-03-29,6,Friday,0,0,-331858.48,P2P,PhonePe,Web,Success,Tier 3,Verified,17,355.66,0.897,0,0,0,0.0,0.3665,0,0,17623.56,0.34
TXN0011856,USR01875,MRC0172,Merchant,1026.35,2024-03-29 06:33:43,2024-03-29,6,Friday,0,0,-232365.22,Bill Payment,Paytm,iOS,Success,Tier 2,Verified,34,699.88,0.909,0,0,0,0.0,0.4665,0,1,73029.52,0.68
TXN0013039,USR01696,USR00685,User,263.13,2024-03-29 06:39:33,2024-03-29,6,Friday,0,0,-63945.73,P2P,GPay,Android,Success,Tier 3,Verified,31,231.87,0.693,0,0,0,0.0,0.1348,0,0,45285.15,0.62
TXN0015540,USR01927,USR00825,User,357.49,2024-03-29 06:42:36,2024-03-29,6,Friday,0,0,-337477.25,P2P,GPay,Android,Success,Tier 3,Verified,16,272.98,0.498,0,0,4,1.0,0.3096,0,0,7081.1,0.32
TXN0010096,USR01702,MRC0207,Merchant,99.31,2024-03-29 07:29:06,2024-03-29,7,Friday,0,0,-284259.12,P2M,GPay,iOS,Success,Tier 3,Verified,15,133.17,0.725,0,0,0,0.0,0.2543,0,0,31110.81,0.3
TXN0007013,USR00434,MRC0362,Merchant,3510.62,2024-03-29 07:50:48,2024-03-29,7,Friday,0,0,-208957.33,Bill Payment,Amazon Pay,Android,Success,Tier 1,Verified,64,1545.88,0.307,0,1,0,1.0,1.271,0,1,34345.87,1.0
TXN0011166,USR00416,USR01339,User,2840.11,2024-03-29 07:52:57,2024-03-29,7,Friday,0,0,-313321.4,P2P,GPay,Android,Success,Tier 2,Verified,37,885.55,0.675,0,0,1,0.0,2.2072,0,0,39055.97,0.74
TXN0010163,USR01104,MRC0127,Merchant,164.84,2024-03-29 08:52:19,2024-03-29,8,Friday,0,0,-79807.9,Bill Payment,PhonePe,Android,Success,Tier 2,Verified,30,416.65,0.122,0,0,0,0.0,0.6044,0,1,12736.84,0.6
TXN0017650,USR01336,USR00878,User,1613.95,2024-03-29 10:20:25,2024-03-29,10,Friday,0,0,-13153.92,P2P,GPay,iOS,Success,Tier 1,Verified,50,483.18,0.973,0,0,2,0.0,2.3403,0,0,5870.77,1.0
TXN0014457,USR00376,MRC0114,Merchant,572.27,2024-03-29 10:32:46,2024-03-29,10,Friday,0,0,318.88,P2M,PhonePe,Android,Failed,Tier 1,Not Verified,36,1878.11,0.135,0,0,0,0.0,0.6953,0,0,79304.52,0.72
TXN0000352,USR01126,MRC0143,Merchant,676.52,2024-03-29 10:41:02,2024-03-29,10,Friday,0,0,,P2M,BHIM,Android,Success,Tier 2,Not Verified,38,828.81,0.9,0,0,0,0.0,0.1837,0,0,39243.7,0.76
TXN0012410,USR00510,USR00345,User,1088.23,2024-03-29 11:16:50,2024-03-29,11,Friday,0,0,-286644.7,P2P,Paytm,iOS,Success,Tier 2,Verified,26,576.0,0.581,0,0,2,0.0,0.8893,0,0,74366.69,0.52
TXN0011747,USR00956,USR01570,User,495.63,2024-03-29 11:27:05,2024-03-29,11,Friday,0,0,-104940.35,P2P,PhonePe,Android,Success,Tier 3,Not Verified,12,252.52,0.511,0,0,0,0.0,0.9627,0,0,36219.75,0.24
TXN0018862,USR01893,MRC0297,Merchant,234.2,2024-03-29 11:42:56,2024-03-29,11,Friday,0,0,-19504.15,Bill Payment,GPay,Web,Success,Tier 3,Verified,11,256.87,0.655,0,1,0,1.0,0.0883,1,1,4302.69,0.22
TXN0009744,USR00170,MRC0282,Merchant,2667.28,2024-03-29 11:46:27,2024-03-29,11,Friday,0,0,,EMI,Paytm,Android,Success,Tier 1,Verified,37,1198.45,0.597,0,0,0,0.0,1.2256,0,1,45028.13,0.74
TXN0018538,USR01385,MRC0349,Merchant,2786.42,2024-03-29 12:04:41,2024-03-29,12,Friday,0,0,-56273.22,P2M,Paytm,Android,Success,Tier 1,Verified,57,819.17,0.285,0,0,1,0.0,2.4015,0,0,38755.07,1.0
TXN0014583,USR01322,MRC0159,Merchant,373.41,2024-03-29 12:06:29,2024-03-29,12,Friday,0,0,-25353.53,P2M,GPay,iOS,Success,Tier 1,Verified,72,928.83,0.492,0,0,0,0.0,0.598,0,0,35975.5,1.0
TXN0009193,USR01871,MRC0249,Merchant,1878.54,2024-03-29 12:18:30,2024-03-29,12,Friday,0,0,-178351.37,Bill Payment,Paytm,Android,Success,Tier 1,Verified,40,1346.07,0.936,0,0,0,0.0,0.3956,0,1,5297.92,0.8
TXN0005753,USR01587,USR01786,User,820.79,2024-03-29 12:50:46,2024-03-29,12,Friday,0,0,-48789.25,P2P,BHIM,Android,Success,Tier 2,Verified,31,1307.81,0.442,0,0,0,0.0,0.3724,0,0,35667.54,0.62
TXN0003317,USR00978,MRC0378,Merchant,90.87,2024-03-29 12:51:46,2024-03-29,12,Friday,0,0,-326166.08,Recharge,GPay,iOS,Success,Tier 3,Verified,32,269.93,0.965,0,0,1,0.0,0.6634,0,0,48262.37,0.64
TXN0012172,USR00553,MRC0117,Merchant,556.52,2024-03-29 13:54:21,2024-03-29,13,Friday,0,0,,P2M,Amazon Pay,Android,Success,Tier 2,Verified,27,358.66,0.62,0,0,0,0.0,0.5517,0,0,17392.55,0.54
TXN0002614,USR01088,MRC0076,Merchant,1023.15,2024-03-29 13:54:56,2024-03-29,13,Friday,0,0,-169173.97,P2M,GPay,iOS,Success,Tier 2,Verified,20,358.65,0.105,0,0,3,2.0,1.8528,0,0,41605.08,0.4
TXN0002259,USR01171,MRC0376,Merchant,383.83,2024-03-29 14:11:41,2024-03-29,14,Friday,0,0,-259964.58,Bill Payment,GPay,Android,Success,Tier 1,Verified,62,393.25,0.966,0,0,0,2.0,0.024,0,1,71006.25,1.0
TXN0006384,USR01805,MRC0047,Merchant,538.0,2024-03-29 14:13:07,2024-03-29,14,Friday,0,0,123338.3,P2M,Amazon Pay,Android,Success,Tier 1,Verified,53,361.12,0.97,1,1,0,3.0,0.4898,0,0,70346.4,1.0
TXN0011737,USR01198,MRC0063,Merchant,301.56,2024-03-29 14:13:13,2024-03-29,14,Friday,0,0,-303209.05,P2M,GPay,iOS,Success,Tier 1,Verified,46,710.92,0.717,0,0,0,0.0,0.5758,0,0,10820.14,0.92
TXN0002058,USR01380,MRC0370,Merchant,570.68,2024-03-29 16:09:53,2024-03-29,16,Friday,0,0,,P2M,GPay,Web,Success,Tier 2,Verified,1,1092.18,0.381,0,0,0,0.0,0.4775,0,0,31491.64,0.02
TXN0008237,USR01633,MRC0295,Merchant,1181.57,2024-03-29 16:23:50,2024-03-29,16,Friday,0,0,-141441.07,Recharge,WhatsApp Pay,iOS,Success,Tier 2,Verified,26,1791.95,0.973,0,0,0,0.0,0.3406,0,0,52541.0,0.52
TXN0015431,USR00324,MRC0264,Merchant,745.78,2024-03-29 16:24:06,2024-03-29,16,Friday,0,0,-330399.23,P2M,Paytm,iOS,Success,Tier 1,Verified,42,640.33,0.431,0,0,1,0.0,0.1647,0,0,18948.78,0.84
TXN0005365,USR00306,MRC0122,Merchant,779.18,2024-03-29 16:49:18,2024-03-29,16,Friday,0,0,-224100.43,P2M,PhonePe,iOS,Success,Tier 1,Not Verified,70,819.62,0.847,0,0,0,0.0,0.0493,0,0,16897.54,1.0
TXN0006784,USR01931,MRC0234,Merchant,1293.44,2024-03-29 17:53:36,2024-03-29,17,Friday,0,0,92202.48,P2M,BHIM,iOS,Success,Tier 1,Verified,36,1198.3,0.949,0,0,0,0.0,0.0794,0,0,77605.07,0.72
TXN0002946,USR00219,MRC0271,Merchant,293.65,2024-03-29 18:32:11,2024-03-29,18,Friday,0,0,-8140.33,P2M,Paytm,Web,Success,Tier 2,Not Verified,32,519.52,0.5,0,0,0,2.0,0.4348,0,0,48176.25,0.64
TXN0008530,USR00886,MRC0289,Merchant,784.71,2024-03-29 19:16:30,2024-03-29,19,Friday,0,0,-319672.9,Bill Payment,PhonePe,Android,Success,Tier 1,Verified,26,1312.54,0.589,0,0,0,1.0,0.4021,0,1,13339.75,0.52
TXN0016664,USR00716,MRC0360,Merchant,964.0,2024-03-29 19:58:23,2024-03-29,19,Friday,0,0,-169243.68,Bill Payment,PhonePe,Android,Failed,Tier 2,Verified,22,1222.34,0.403,0,0,0,0.0,0.2113,0,1,14150.59,0.44
TXN0006321,USR01394,USR00657,User,1124.42,2024-03-29 20:03:22,2024-03-29,20,Friday,0,0,-363795.43,P2P,BHIM,Web,Success,Tier 1,Verified,78,1358.5,0.565,0,0,0,0.0,0.1723,0,0,50262.92,1.0
TXN0012212,USR01188,MRC0058,Merchant,243.19,2024-03-29 20:07:47,2024-03-29,20,Friday,0,0,-8650.73,P2M,Paytm,iOS,Success,Tier 2,Not Verified,36,405.65,0.204,0,0,0,1.0,0.4005,0,0,6193.85,0.72
TXN0012294,USR01018,MRC0074,Merchant,544.66,2024-03-29 20:20:04,2024-03-29,20,Friday,0,0,123009.82,EMI,GPay,Android,Success,Tier 3,Verified,23,643.98,0.514,0,0,0,0.0,0.1542,0,1,74965.5,0.46
TXN0014629,USR00035,USR00353,User,746.67,2024-03-29 20:42:18,2024-03-29,20,Friday,0,0,-137775.97,P2P,GPay,Web,Success,Tier 2,Verified,38,361.94,0.63,0,0,0,1.0,1.063,0,0,30643.32,0.76
TXN0019394,USR00284,MRC0364,Merchant,205.65,2024-03-29 20:46:04,2024-03-29,20,Friday,0,0,-155024.92,EMI,GPay,iOS,Success,Tier 2,Verified,21,384.12,0.691,0,0,1,3.0,0.4646,0,1,34821.91,0.42
TXN0010306,USR01110,MRC0152,Merchant,90.51,2024-03-29 21:05:46,2024-03-29,21,Friday,0,0,-36997.37,Recharge,Amazon Pay,Android,Success,Tier 2,Verified,32,177.32,0.531,0,0,0,0.0,0.4896,0,0,23065.84,0.64
TXN0005622,USR01937,MRC0135,Merchant,1508.3,2024-03-29 21:07:38,2024-03-29,21,Friday,0,0,-16223.4,P2M,PhonePe,iOS,Pending,Tier 1,Verified,38,2001.25,0.945,0,0,0,0.0,0.2463,0,0,13259.74,0.76
TXN0017573,USR01896,USR00122,User,455.46,2024-03-29 21:26:23,2024-03-29,21,Friday,0,0,-316637.72,P2P,BHIM,iOS,Success,Tier 2,Verified,33,787.02,0.342,0,0,0,1.0,0.4213,0,0,50173.71,0.66
TXN0011907,USR00872,MRC0179,Merchant,611.45,2024-03-29 21:34:06,2024-03-29,21,Friday,0,0,-125065.88,P2M,Paytm,Android,Success,Tier 1,Not Verified,47,650.31,0.674,0,0,0,0.0,0.0598,0,0,17049.09,0.94
TXN0014372,USR00682,MRC0235,Merchant,1116.63,2024-03-29 21:51:05,2024-03-29,21,Friday,0,0,-11660.2,Recharge,BHIM,iOS,Success,Tier 3,Verified,17,392.51,0.91,0,0,1,0.0,1.8448,0,0,56577.06,0.34
TXN0016295,USR01691,MRC0046,Merchant,309.82,2024-03-29 21:59:40,2024-03-29,21,Friday,0,0,37765.93,P2M,BHIM,Android,Success,Tier 2,Verified,42,306.63,0.107,0,0,1,0.0,0.0104,0,0,75985.08,0.84
TXN0012763,USR01938,MRC0307,Merchant,258.75,2024-03-29 22:43:35,2024-03-29,22,Friday,0,1,-215724.45,Bill Payment,Paytm,Web,Success,Tier 1,Verified,37,1125.91,0.836,0,0,4,0.0,0.7702,0,1,59776.45,0.74
TXN0006709,USR00902,MRC0390,Merchant,921.03,2024-03-29 23:13:21,2024-03-29,23,Friday,0,1,-374857.37,EMI,PhonePe,iOS,Success,Tier 1,Verified,44,910.23,0.424,1,0,0,0.0,0.0119,0,1,60930.84,0.88
TXN0010866,USR00648,MRC0298,Merchant,3472.57,2024-03-30 01:33:03,2024-03-30,1,Saturday,1,1,-96928.32,P2M,GPay,Android,Success,Tier 1,Verified,66,1397.13,0.118,0,0,1,0.0,1.4855,0,0,63855.62,1.0
TXN0004148,USR01709,USR01660,User,964.19,2024-03-30 02:30:12,2024-03-30,2,Saturday,1,1,-233731.33,P2P,PhonePe,Android,Pending,Tier 3,Not Verified,25,958.17,0.26,0,0,1,0.0,0.0063,1,0,54722.08,0.5
TXN0006686,USR00376,USR01567,User,997.04,2024-03-30 03:36:01,2024-03-30,3,Saturday,1,1,-9937.58,P2P,GPay,Android,Success,Tier 1,Not Verified,36,1878.11,0.135,0,0,0,0.0,0.4691,0,0,64503.94,0.72
TXN0008751,USR00389,MRC0056,Merchant,1899.37,2024-03-30 03:45:19,2024-03-30,3,Saturday,1,1,-80512.45,P2M,Paytm,Android,Success,Tier 1,Verified,51,604.02,0.795,0,0,0,0.0,2.1445,0,0,50255.96,1.0
TXN0010365,USR01812,MRC0102,Merchant,750.26,2024-03-30 03:53:30,2024-03-30,3,Saturday,1,1,-140432.3,Subscription,GPay,Android,Success,Tier 1,Verified,64,1008.26,0.777,0,0,3,0.0,0.2559,0,1,25139.42,1.0
TXN0017711,USR00881,MRC0350,Merchant,141.68,2024-03-30 04:04:49,2024-03-30,4,Saturday,1,1,-8831.7,EMI,Paytm,Android,Success,Tier 3,Verified,26,257.44,0.907,0,1,0,4.0,0.4497,0,1,59835.5,0.52
TXN0003151,USR00350,MRC0304,Merchant,614.88,2024-03-30 04:13:58,2024-03-30,4,Saturday,1,1,-347490.75,P2M,GPay,Android,Success,Tier 3,Verified,14,256.45,0.264,1,0,0,0.0,1.3977,0,0,51484.33,0.28
TXN0019789,USR00039,MRC0141,Merchant,2402.02,2024-03-30 04:46:48,2024-03-30,4,Saturday,1,1,27832.02,Bill Payment,BHIM,Android,Success,Tier 3,Verified,30,936.94,0.693,0,0,2,1.0,1.5637,0,1,26852.53,0.6
TXN0018322,USR01426,MRC0200,Merchant,114.62,2024-03-30 05:20:43,2024-03-30,5,Saturday,1,1,-331921.17,P2M,GPay,Android,Success,Tier 3,Verified,29,138.1,0.508,0,0,0,0.0,0.17,0,0,61074.99,0.58
TXN0019736,USR01368,MRC0094,Merchant,142.2,2024-03-30 05:44:19,2024-03-30,5,Saturday,1,1,-147527.02,Bill Payment,GPay,Android,Success,Tier 3,Not Verified,22,175.68,0.586,0,0,0,0.0,0.1906,0,1,53646.99,0.44
TXN0016898,USR00724,USR01094,User,1316.07,2024-03-30 05:44:54,2024-03-30,5,Saturday,1,1,-63893.5,P2P,PhonePe,Android,Success,Tier 1,Verified,31,1296.33,0.215,0,0,0,0.0,0.0152,0,0,57984.25,0.62
TXN0001280,USR01314,MRC0386,Merchant,77.48,2024-03-30 06:38:17,2024-03-30,6,Saturday,1,0,,EMI,PhonePe,Android,Success,Tier 2,Verified,44,164.05,0.346,0,0,0,0.0,0.5277,0,1,18647.54,0.88
TXN0018291,USR01800,MRC0393,Merchant,1203.44,2024-03-30 06:51:05,2024-03-30,6,Saturday,1,0,-73485.4,P2M,GPay,iOS,Success,Tier 1,Verified,49,1644.16,0.584,0,0,0,1.0,0.2681,0,0,25392.43,0.98
TXN0002609,USR01255,MRC0320,Merchant,4732.48,2024-03-30 07:09:16,2024-03-30,7,Saturday,1,0,,Recharge,BHIM,Android,Success,Tier 2,Verified,22,717.91,0.223,0,0,0,1.0,5.592,0,0,1026.99,0.44
TXN0013826,USR00760,USR01601,User,380.58,2024-03-30 07:24:37,2024-03-30,7,Saturday,1,0,-83217.82,P2P,PhonePe,Android,Success,Tier 1,Verified,42,491.54,0.185,0,0,0,0.0,0.2257,0,0,28684.36,0.84
TXN0000847,USR00031,MRC0095,Merchant,730.33,2024-03-30 07:56:11,2024-03-30,7,Saturday,1,0,,Recharge,Paytm,Android,Success,Tier 1,Verified,45,782.8,0.952,0,1,0,0.0,0.067,0,0,30662.49,0.9
TXN0002585,USR01322,MRC0400,Merchant,1339.09,2024-03-30 07:57:48,2024-03-30,7,Saturday,1,0,,Subscription,GPay,Android,Success,Tier 1,Verified,72,928.83,0.492,0,0,0,0.0,0.4417,0,1,26301.42,1.0
TXN0007636,USR01642,MRC0241,Merchant,1159.05,2024-03-30 09:21:32,2024-03-30,9,Saturday,1,0,-24367.0,Recharge,Paytm,Android,Success,Tier 1,Verified,56,1039.43,0.422,0,0,0,0.0,0.1151,0,0,58392.86,1.0
TXN0006152,USR00409,MRC0306,Merchant,770.32,2024-03-30 09:42:50,2024-03-30,9,Saturday,1,0,-224632.98,P2M,PhonePe,Android,Failed,Tier 2,Verified,30,446.0,0.812,0,0,0,0.0,0.7272,0,0,19995.09,0.6
TXN0016384,USR01469,MRC0380,Merchant,765.34,2024-03-30 10:29:10,2024-03-30,10,Saturday,1,0,58184.03,Subscription,Paytm,Android,Success,Tier 1,Not Verified,30,337.31,0.821,1,0,0,0.0,,0,1,72587.19,0.6
TXN0005884,USR00769,USR00790,User,342.39,2024-03-30 10:32:37,2024-03-30,10,Saturday,1,0,28731.23,P2P,Amazon Pay,iOS,Success,Tier 1,Not Verified,35,512.45,0.689,0,0,0,0.0,0.3319,0,0,36499.77,0.7
TXN0017701,USR00814,MRC0130,Merchant,671.45,2024-03-30 10:46:42,2024-03-30,10,Saturday,1,0,-274404.38,P2M,BHIM,Android,Success,Tier 1,Verified,34,889.49,0.936,0,0,0,1.0,0.2451,0,0,45373.11,0.68
TXN0004348,USR00702,USR01595,User,697.22,2024-03-30 10:52:09,2024-03-30,10,Saturday,1,0,-239068.05,P2P,GPay,Android,Success,Tier 1,Verified,69,691.95,0.926,0,0,3,0.0,0.0076,0,0,56893.55,1.0
TXN0012094,USR00139,MRC0159,Merchant,126.35,2024-03-30 10:58:38,2024-03-30,10,Saturday,1,0,-224382.72,P2M,PhonePe,Android,Success,Tier 3,Verified,8,107.92,0.982,0,0,1,0.0,0.1708,0,0,67064.94,0.16
TXN0015878,USR00901,MRC0164,Merchant,234.76,2024-03-30 11:58:35,2024-03-30,11,Saturday,1,0,-82132.85,Bill Payment,GPay,Web,Success,Tier 3,Verified,24,349.05,0.13,0,0,4,0.0,0.3274,1,1,58469.08,0.48
TXN0007192,USR01566,MRC0201,Merchant,1043.17,2024-03-30 13:35:16,2024-03-30,13,Saturday,1,0,-141306.5,Bill Payment,PhonePe,Android,Success,Tier 1,Verified,48,1223.28,0.96,0,0,0,0.0,0.1472,0,1,33943.73,0.96
TXN0004035,USR01336,USR01753,User,475.58,2024-03-30 14:03:39,2024-03-30,14,Saturday,1,0,-209455.8,P2P,GPay,Android,Success,Tier 1,Verified,50,483.18,0.973,0,0,0,0.0,0.0157,0,0,7325.04,1.0
TXN0012044,USR01324,USR00249,User,666.85,2024-03-30 14:24:07,2024-03-30,14,Saturday,1,0,5827.08,P2P,GPay,Android,Success,Tier 2,Verified,55,420.44,0.232,0,0,0,0.0,0.5861,0,0,28839.01,1.0
TXN0017385,USR00085,MRC0100,Merchant,2743.57,2024-03-30 14:44:45,2024-03-30,14,Saturday,1,0,-229385.48,P2M,PhonePe,Android,Success,Tier 1,Verified,39,2196.15,0.441,0,0,0,0.0,0.2493,0,0,34199.94,0.78
TXN0009518,USR01139,USR01589,User,299.87,2024-03-30 15:15:25,2024-03-30,15,Saturday,1,0,-13335.6,P2P,BHIM,iOS,Failed,Tier 2,Verified,29,468.12,0.739,0,0,0,0.0,0.3594,0,0,43891.37,0.58
TXN0013667,USR00566,MRC0197,Merchant,156.58,2024-03-30 15:26:27,2024-03-30,15,Saturday,1,0,9514.33,P2M,GPay,Web,Success,Tier 2,Verified,13,230.57,0.753,0,0,0,0.0,0.3209,0,0,40051.14,0.26
TXN0007679,USR00696,MRC0296,Merchant,752.71,2024-03-30 15:27:40,2024-03-30,15,Saturday,1,0,-324320.27,Bill Payment,GPay,Android,Success,Tier 2,Verified,29,636.89,0.305,0,0,0,0.0,0.1819,0,1,43949.61,0.58
TXN0009631,USR01550,MRC0069,Merchant,691.82,2024-03-30 15:55:22,2024-03-30,15,Saturday,1,0,41637.18,P2M,Amazon Pay,Android,Failed,Tier 3,Verified,22,298.07,0.673,0,0,3,0.0,1.321,0,0,62483.81,0.44
TXN0009577,USR01192,MRC0325,Merchant,126.01,2024-03-30 16:44:54,2024-03-30,16,Saturday,1,0,-110757.53,P2M,Amazon Pay,Android,Success,Tier 2,Verified,44,149.21,0.966,0,0,0,0.0,0.1555,0,0,68011.63,0.88
TXN0008191,USR01140,MRC0067,Merchant,1218.14,2024-03-30 17:39:35,2024-03-30,17,Saturday,1,0,40224.48,P2M,PhonePe,Android,Success,Tier 1,Verified,49,1141.9,0.906,0,0,3,0.0,0.0668,1,0,20464.53,0.98
TXN0003595,USR01716,MRC0117,Merchant,583.04,2024-03-30 18:02:02,2024-03-30,18,Saturday,1,0,-194812.92,P2M,BHIM,Android,Success,Tier 2,Not Verified,25,708.55,0.664,0,0,0,0.0,0.1771,0,0,8879.6,0.5
TXN0002543,USR01497,MRC0001,Merchant,1484.52,2024-03-30 18:06:36,2024-03-30,18,Saturday,1,0,-208701.3,Recharge,GPay,iOS,Success,Tier 2,Verified,35,167.57,0.524,0,0,0,0.0,7.8591,0,0,8701.49,0.7
TXN0009668,USR00105,MRC0002,Merchant,1469.41,2024-03-30 18:39:10,2024-03-30,18,Saturday,1,0,20705.5,Bill Payment,WhatsApp Pay,iOS,Success,Tier 2,Verified,17,1613.12,0.105,1,0,0,0.0,0.0891,0,1,31419.42,0.34
TXN0002160,USR00627,USR01958,User,533.28,2024-03-30 18:55:06,2024-03-30,18,Saturday,1,0,,P2P,GPay,Android,Success,Tier 3,Verified,12,927.9,0.461,0,0,0,0.0,0.4253,0,0,62340.89,0.24
TXN0011964,USR01110,USR01328,User,242.77,2024-03-30 19:17:06,2024-03-30,19,Saturday,1,0,1331.33,P2P,GPay,Web,Success,Tier 2,Verified,32,177.32,0.531,0,0,0,0.0,0.3691,0,0,75302.13,0.64
TXN0003507,USR00905,MRC0314,Merchant,442.91,2024-03-30 20:05:05,2024-03-30,20,Saturday,1,0,,Bill Payment,GPay,Android,Failed,Tier 3,Verified,20,313.57,0.754,0,0,0,0.0,0.4125,0,1,13087.92,0.4
TXN0012026,USR00008,MRC0367,Merchant,446.23,2024-03-30 20:08:40,2024-03-30,20,Saturday,1,0,-102668.68,P2M,GPay,Android,Success,Tier 1,Verified,25,551.88,0.757,0,0,2,3.0,0.1914,0,0,61052.23,0.5
TXN0012693,USR01726,MRC0223,Merchant,44.87,2024-03-30 23:26:04,2024-03-30,23,Saturday,1,1,-76019.15,P2M,GPay,Android,Success,Tier 2,Verified,46,291.4,0.309,0,0,0,0.0,0.846,0,0,45504.77,0.92
TXN0009301,USR01439,USR01805,User,673.1,2024-03-30 23:45:29,2024-03-30,23,Saturday,1,1,-348450.82,P2P,BHIM,iOS,Success,Tier 3,Verified,14,244.92,0.545,0,0,0,0.0,1.7482,0,0,42024.07,0.28
